sampling_period,patch,date,time,treatment,divers,observer,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate_ug,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,lat,lon,total_cuke_excretion_initial,total_cuke_excretion_final,patch_size,grunt_pee_m2,cuke_pee_final_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height
1,Josh,2019-07-09,13:00:00,half,"HW, RG",RG,2,330,3,106,2.7,NA,NA,T2Q3,NA,NA,1726.0426667063466,123.20076136376493,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,0.6014241844529175,0.25723548939005164,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,6.84,0.9016651263079883,5,0.40323690307311916
1,Josh,2019-07-09,13:00:00,half,"HW, RG",HW,3,150,1,150,0.2,NA,NA,T3Q1,NA,NA,1726.0426667063466,123.20076136376493,26,4.08248290463863,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,-0.9864297575511995,1.3235935181342648,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,9.98,1.2255610959882826,5,0.5480875842417889
1,Josh,2019-07-09,13:00:00,half,"HW, RG",RG,3,150,2,207,3,NA,NA,T3Q2,NA,NA,1726.0426667063466,123.20076136376493,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,0.7919666574934113,0.36387129226447296,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,9.04,1.1738824472663347,5,0.5249761899362673
1,Josh,2019-07-09,13:00:00,half,"HW, RG",HW,3,150,3,128,4.5,NA,NA,T3Q3,NA,NA,1726.0426667063466,123.20076136376493,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,1.7446790226958817,0.25723548939005164,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,8.9,1.4791889669680478,6,0.6038763670377131
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",RM,1,60,1,290,0.1,NA,NA,T1Q1,NA,NA,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.049943915231364,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,18.72,6.397812126031836,5,2.861188564215927
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",HW,1,60,2,124,0.7,NA,NA,T1Q2,NA,NA,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.6688589691503762,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,7.88,1.1562871615649808,5,0.5171073389539158
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",HW,1,60,3,40,2.2,NA,NA,T1Q3,NA,NA,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.2838533960520941,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,7.3,1.140175425099138,5,0.5099019513592785
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",RM,2,330,1,278,0.1,NA,NA,T2Q1,NA,NA,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.049943915231364,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,12.14,1.6118312566767032,5,0.720832851637604
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",HW,2,330,2,98,0.7,NA,NA,T2Q2,NA,NA,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.6688589691503762,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,9.56,2.6254523419784253,5,1.1741379816699566
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",HW,2,330,3,20,2.2,NA,NA,T2Q3,NA,NA,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.2838533960520941,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,7.72,1.8322117781522962,5,0.8193900170248596
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",RM,3,150,1,373,0.4,NA,NA,T3Q1,NA,NA,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.8594014421908701,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,20.6,6.487295276153229,5,2.901206645518378
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",HW,3,150,2,274,3.9,NA,NA,T3Q2,NA,NA,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,1.3635940766148933,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,22.08,3.1363992092844306,5,1.4026403673073151
1,Biscuit,2019-07-10,10:00:00,zero,"HW, RM",RM,3,150,3,15,5.4,NA,NA,T3Q3,NA,NA,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,2.316306441817364,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,5.7,0.8999999999999998,5,0.40249223594996203
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RM,1,60,1,322,0.1,NA,NA,T1Q1,NA,NA,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.049943915231364,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,15.42,4.318217224735227,5,1.9311654512236904
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RG,1,60,2,182,1.5,NA,NA,T1Q2,NA,NA,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.16074570770905874,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,10.06,1.8022208521710095,5,0.8059776671843952
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RG,1,60,3,101,3,NA,NA,T1Q3,NA,NA,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.7919666574934113,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,8.7,1.1423659658795864,5,0.5108815909777921
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RM,2,330,1,255,0.1,NA,NA,T2Q1,NA,NA,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.049943915231364,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,19.98,6.375892094444509,5,2.851385628076286
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RG,2,330,2,122,1.5,NA,NA,T2Q2,NA,NA,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.16074570770905874,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,11.34,4.042029193363155,5,1.8076504086797311
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RM,2,330,3,141,3,NA,NA,T2Q3,NA,NA,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.7919666574934113,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,8.120000000000001,1.5319921670818035,5,0.6851277253184256
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RM,3,150,1,395,0.5,NA,NA,T3Q1,NA,NA,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.7958872845107056,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,15.700000000000001,2.6115129714401193,5,1.1679041056525146
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RG,3,150,2,149,2,NA,NA,T3Q2,NA,NA,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.15682508069176462,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,12.42,3.054832237619604,5,1.366162508635045
1,76S,2019-07-10,11:30:00,natural,"RM, RG",RG,3,150,3,151,3.4,NA,NA,T3Q3,NA,NA,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,1.04602328821407,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,11.72,2.7562655895250736,5,1.2326394444443194
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",RM,1,60,1,415,0.25,NA,NA,T1Q1,NA,NA,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.9546726787111172,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,19.44,5.510263151610819,5,2.464264596182804
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",HW,1,60,2,309,1.1,NA,NA,T1Q2,NA,NA,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.4148023384297174,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,10.620000000000001,2.3763417262674995,5,1.0627323275406653
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",HW,1,60,3,74,2.6,NA,NA,T1Q3,NA,NA,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.5379100267727527,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,7.34,1.4741099009232654,5,0.6592419889539802
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",RM,2,330,1,342,0.1,NA,NA,T2Q1,NA,NA,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.049943915231364,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,20.62,5.612664251494117,5,2.510059760244764
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",HW,2,330,2,273,1.4,NA,NA,T2Q2,NA,NA,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.2242598653892235,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,12,2.374868417407584,5,1.0620734437881405
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",HW,2,330,3,34,2.9,NA,NA,T2Q3,NA,NA,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.7284524998132467,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,5.4,0.7106335201775948,5,0.3178049716414141
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",RM,3,150,1,424,0.1,NA,NA,T3Q1,NA,NA,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.049943915231364,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,18.16,1.8528356645962962,5,0.8286132994346638
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",HW,3,150,2,316,1.5,NA,NA,T3Q2,NA,NA,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.16074570770905874,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,9.88,1.219426094521517,5,0.5453439281774392
1,LS02,2019-07-11,10:00:00,natural,"RM, HW",RM,3,150,3,55,3,NA,NA,T3Q3,NA,NA,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.7919666574934113,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,9.38,0.6534523701081822,5,0.2922327839240494
1,F5Small,2019-07-11,02:00:00,zero,"HW, RG",RG,1,60,1,158,0.2,NA,NA,T1Q1,NA,NA,5513.608938248661,393.5481040862713,22.375,5.344389581607987,0.44879895051282753,0,6.6845076098596055,1.2732395447351628,-0.8011802632059133,-4.891386666278263,24.82288303,-76.24753,36,0,7.9577471545947684,58.87465869674385,0,4.079602503367091,-2.4064789070070094,0.5794607674038549,-1.194509809478628,0.26720175973170174,-1.2069602261090813,-0.9864297575511995,0.8081871375745617,-0.9146602438704781,-0.7206662371709998,-0.9196552533156945,-1,-1.2236643728386054,17.64,7.217201673779112,5,3.227630709979071
